Radius	Temperature
0.475073	20.3448
0.476051	20.3216
0.477028	20.2983
0.478006	20.275
0.478983	20.2516
0.479961	20.2282
0.480938	20.2048
0.481916	20.1813
0.482893	20.1577
0.483871	20.1341
0.484848	20.1105
0.485826	20.0868
0.486804	20.063
0.487781	20.0392
0.488759	20.0154
0.489736	19.9915
0.490714	19.9676
0.491691	19.9436
0.492669	19.9195
0.493646	19.8955
0.494624	19.8713
0.495601	19.8472
0.496579	19.8229
0.497556	19.7987
0.498534	19.7743
0.499511	19.75
0.500489	19.7256
0.501466	19.7011
0.502444	19.6766
0.503421	19.652
0.504399	19.6274
0.505376	19.6028
0.506354	19.5781
0.507331	19.5533
0.508309	19.5285
0.509286	19.5037
0.510264	19.4788
0.511241	19.4539
0.512219	19.4289
0.513196	19.4038
0.514174	19.3788
0.515152	19.3536
0.516129	19.3284
0.517107	19.3032
0.518084	19.2779
0.519062	19.2526
0.520039	19.2273
0.521017	19.2018
0.521994	19.1764
0.522972	19.1509
0.523949	19.1253
0.524927	19.0997
0.525904	19.074
0.526882	19.0483
0.527859	19.0226
0.528837	18.9968
0.529814	18.9709
0.530792	18.945
0.531769	18.9191
0.532747	18.8931
0.533724	18.8671
0.534702	18.841
0.535679	18.8148
0.536657	18.7887
0.537634	18.7624
0.538612	18.7362
0.539589	18.7098
0.540567	18.6835
0.541544	18.657
0.542522	18.6306
0.5435	18.6041
0.544477	18.5775
0.545455	18.5509
0.546432	18.5242
0.54741	18.4975
0.548387	18.4708
0.549365	18.444
0.550342	18.4171
0.55132	18.3902
0.552297	18.3633
0.553275	18.3363
0.554252	18.3092
0.55523	18.2821
0.556207	18.255
0.557185	18.2278
0.558162	18.2006
0.55914	18.1733
0.560117	18.146
0.561095	18.1186
0.562072	18.0912
0.56305	18.0637
0.564027	18.0362
0.565005	18.0086
0.565982	17.981
0.56696	17.9533
0.567937	17.9256
0.568915	17.8979
0.569892	17.8701
0.57087	17.8422
0.571848	17.8143
0.572825	17.7863
0.573803	17.7584
0.57478	17.7303
0.575758	17.7022
0.576735	17.6741
0.577713	17.6459
0.57869	17.6176
0.579668	17.5894
0.580645	17.561
0.581623	17.5327
0.5826	17.5042
0.583578	17.4757
0.584555	17.4472
0.585533	17.4187
0.58651	17.39
0.587488	17.3614
0.588465	17.3327
0.589443	17.3039
0.59042	17.2751
0.591398	17.2462
0.592375	17.2173
0.593353	17.1884
0.59433	17.1594
0.595308	17.1303
0.596285	17.1012
0.597263	17.0721
0.59824	17.0429
0.599218	17.0137
0.600196	16.9844
0.601173	16.955
0.602151	16.9256
0.603128	16.8962
0.604106	16.8667
0.605083	16.8372
0.606061	16.8076
0.607038	16.778
0.608016	16.7483
0.608993	16.7186
0.609971	16.6889
0.610948	16.6591
0.611926	16.6292
0.612903	16.5993
0.613881	16.5693
0.614858	16.5393
0.615836	16.5093
0.616813	16.4792
0.617791	16.449
0.618768	16.4188
0.619746	16.3886
0.620723	16.3583
0.621701	16.328
0.622678	16.2976
0.623656	16.2671
0.624633	16.2367
0.625611	16.2061
0.626588	16.1755
0.627566	16.1449
0.628543	16.1142
0.629521	16.0835
0.630499	16.0528
0.631476	16.0219
0.632454	15.9911
0.633431	15.9602
0.634409	15.9292
0.635386	15.8982
0.636364	15.8671
0.637341	15.836
0.638319	15.8049
0.639296	15.7737
0.640274	15.7424
0.641251	15.7112
0.642229	15.6798
0.643206	15.6484
0.644184	15.617
0.645161	15.5855
0.646139	15.554
0.647116	15.5224
0.648094	15.4908
0.649071	15.4591
0.650049	15.4274
0.651026	15.3956
0.652004	15.3638
0.652981	15.3319
0.653959	15.3
0.654936	15.268
0.655914	15.236
0.656891	15.204
0.657869	15.1718
0.658847	15.1397
0.659824	15.1075
0.660802	15.0752
0.661779	15.0429
0.662757	15.0106
0.663734	14.9782
0.664712	14.9458
0.665689	14.9133
0.666667	14.8807
0.667644	14.8482
0.668622	14.8155
0.669599	14.7828
0.670577	14.7501
0.671554	14.7173
0.672532	14.6845
0.673509	14.6517
0.674487	14.6187
0.675464	14.5858
0.676442	14.5528
0.677419	14.5197
0.678397	14.4866
0.679374	14.4534
0.680352	14.4202
0.681329	14.387
0.682307	14.3537
0.683284	14.3203
0.684262	14.2869
0.685239	14.2535
0.686217	14.22
0.687195	14.1864
0.688172	14.1529
0.68915	14.1192
0.690127	14.0855
0.691105	14.0518
0.692082	14.018
0.69306	13.9842
0.694037	13.9503
0.695015	13.9164
0.695992	13.8824
0.69697	13.8484
0.697947	13.8144
0.698925	13.7802
0.699902	13.7461
0.70088	13.7119
0.701857	13.6776
0.702835	13.6433
0.703812	13.609
0.70479	13.5746
0.705767	13.5401
0.706745	13.5056
0.707722	13.4711
0.7087	13.4365
0.709677	13.4019
0.710655	13.3672
0.711632	13.3324
0.71261	13.2977
0.713587	13.2628
0.714565	13.2279
0.715543	13.193
0.71652	13.158
0.717498	13.123
0.718475	13.088
0.719453	13.0528
0.72043	13.0177
0.721408	12.9825
0.722385	12.9472
0.723363	12.9119
0.72434	12.8765
0.725318	12.8411
0.726295	12.8057
0.727273	12.7702
0.72825	12.7346
0.729228	12.6991
0.730205	12.6634
0.731183	12.6277
0.73216	12.592
0.733138	12.5562
0.734115	12.5204
0.735093	12.4845
0.73607	12.4486
0.737048	12.4126
0.738025	12.3766
0.739003	12.3405
0.73998	12.3044
0.740958	12.2682
0.741935	12.232
0.742913	12.1957
0.743891	12.1594
0.744868	12.1231
0.745846	12.0866
0.746823	12.0502
0.747801	12.0137
0.748778	11.9771
0.749756	11.9405
0.750733	11.9039
0.751711	11.8672
0.752688	11.8305
0.753666	11.7937
0.754643	11.7568
0.755621	11.72
0.756598	11.683
0.757576	11.646
0.758553	11.609
0.759531	11.5719
0.760508	11.5348
0.761486	11.4977
0.762463	11.4604
0.763441	11.4232
0.764418	11.3859
0.765396	11.3485
0.766373	11.3111
0.767351	11.2736
0.768328	11.2361
0.769306	11.1986
0.770283	11.161
0.771261	11.1233
0.772239	11.0856
0.773216	11.0479
0.774194	11.0101
0.775171	10.9723
0.776149	10.9344
0.777126	10.8964
0.778104	10.8584
0.779081	10.8204
0.780059	10.7823
0.781036	10.7442
0.782014	10.706
0.782991	10.6678
0.783969	10.6295
0.784946	10.5912
0.785924	10.5529
0.786901	10.5145
0.787879	10.476
0.788856	10.4375
0.789834	10.3989
0.790811	10.3603
0.791789	10.3217
0.792766	10.283
0.793744	10.2442
0.794721	10.2054
0.795699	10.1666
0.796676	10.1277
0.797654	10.0888
0.798631	10.0498
0.799609	10.0107
0.800587	9.97166
0.801564	9.93253
0.802542	9.89335
0.803519	9.85413
0.804497	9.81485
0.805474	9.77553
0.806452	9.73616
0.807429	9.69675
0.808407	9.65729
0.809384	9.61777
0.810362	9.57821
0.811339	9.53861
0.812317	9.49895
0.813294	9.45925
0.814272	9.4195
0.815249	9.3797
0.816227	9.33985
0.817204	9.29996
0.818182	9.26002
0.819159	9.22003
0.820137	9.17999
0.821114	9.13991
0.822092	9.09978
0.823069	9.0596
0.824047	9.01937
0.825024	8.97909
0.826002	8.93877
0.826979	8.8984
0.827957	8.85798
0.828935	8.81751
0.829912	8.77699
0.83089	8.73643
0.831867	8.69582
0.832845	8.65516
0.833822	8.61446
0.8348	8.5737
0.835777	8.5329
0.836755	8.49205
0.837732	8.45116
0.83871	8.41021
0.839687	8.36922
0.840665	8.32818
0.841642	8.28709
0.84262	8.24595
0.843597	8.20477
0.844575	8.16354
0.845552	8.12226
0.84653	8.08093
0.847507	8.03956
0.848485	7.99813
0.849462	7.95666
0.85044	7.91515
0.851417	7.87358
0.852395	7.83197
0.853372	7.7903
0.85435	7.74859
0.855327	7.70684
0.856305	7.66503
0.857283	7.62318
0.85826	7.58128
0.859238	7.53933
0.860215	7.49734
0.861193	7.45529
0.86217	7.4132
0.863148	7.37106
0.864125	7.32887
0.865103	7.28664
0.86608	7.24436
0.867058	7.20203
0.868035	7.15965
0.869013	7.11722
0.86999	7.07475
0.870968	7.03223
0.871945	6.98966
0.872923	6.94704
0.8739	6.90438
0.874878	6.86166
0.875855	6.8189
0.876833	6.77609
0.87781	6.73324
0.878788	6.69033
0.879765	6.64738
0.880743	6.60438
0.88172	6.56134
0.882698	6.51824
0.883675	6.4751
0.884653	6.43191
0.88563	6.38867
0.886608	6.34538
0.887586	6.30205
0.888563	6.25867
0.889541	6.21524
0.890518	6.17176
0.891496	6.12824
0.892473	6.08467
0.893451	6.04105
0.894428	5.99738
0.895406	5.95366
0.896383	5.9099
0.897361	5.86609
0.898338	5.82223
0.899316	5.77832
0.900293	5.73436
0.901271	5.69036
0.902248	5.64631
0.903226	5.60221
0.904203	5.55807
0.905181	5.51387
0.906158	5.46963
0.907136	5.42534
0.908113	5.38101
0.909091	5.33662
0.910068	5.29219
0.911046	5.24771
0.912023	5.20318
0.913001	5.1586
0.913978	5.11398
0.914956	5.06931
0.915934	5.02459
0.916911	4.97982
0.917889	4.93501
0.918866	4.89015
0.919844	4.84524
0.920821	4.80028
0.921799	4.75527
0.922776	4.71022
0.923754	4.66512
0.924731	4.61997
0.925709	4.57477
0.926686	4.52952
0.927664	4.48423
0.928641	4.43889
0.929619	4.3935
0.930596	4.34807
0.931574	4.30258
0.932551	4.25705
0.933529	4.21147
0.934506	4.16585
0.935484	4.12017
0.936461	4.07445
0.937439	4.02868
0.938416	3.98286
0.939394	3.93699
0.940371	3.89108
0.941349	3.84512
0.942326	3.79911
0.943304	3.75305
0.944282	3.70695
0.945259	3.6608
0.946237	3.6146
0.947214	3.56835
0.948192	3.52205
0.949169	3.47571
0.950147	3.42932
0.951124	3.38288
0.952102	3.33639
0.953079	3.28986
0.954057	3.24327
0.955034	3.19664
0.956012	3.14996
0.956989	3.10324
0.957967	3.05646
0.958944	3.00964
0.959922	2.96277
0.960899	2.91586
0.961877	2.86889
0.962854	2.82188
0.963832	2.77482
0.964809	2.72771
0.965787	2.68056
0.966764	2.63335
0.967742	2.5861
0.968719	2.5388
0.969697	2.49145
0.970674	2.44406
0.971652	2.39662
0.97263	2.34913
0.973607	2.30159
0.974585	2.254
0.975562	2.20637
0.97654	2.15869
0.977517	2.11096
0.978495	2.06318
0.979472	2.01536
0.98045	1.96748
0.981427	1.91956
0.982405	1.8716
0.983382	1.82358
0.98436	1.77552
0.985337	1.7274
0.986315	1.67925
0.987292	1.63104
0.98827	1.58278
0.989247	1.53448
0.990225	1.48613
0.991202	1.43773
0.99218	1.38929
0.993157	1.34079
0.994135	1.29225
0.995112	1.24366
0.99609	1.19503
0.997067	1.14634
0.998045	1.09761
0.999022	1.04883
1	1
